split,stem,audio_path,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime
test,dia53_utt4,data/audio/test/dia53_utt4.flac,I know! Phoebe is gonna love dressing them in these!,Monica,joy,positive,53,4,4,22,"00:06:22,131","00:06:25,133"
test,dia53_utt5,data/audio/test/dia53_utt5.flac,"Huh. Except, Phoebe’s not gonna be the one that gets to dress them.",Rachel,neutral,neutral,53,5,4,22,"00:06:25,301","00:06:30,680"
test,dia53_utt6,data/audio/test/dia53_utt6.flac,Because she’s not gonna get to keep the babies.,Monica,sadness,negative,53,6,4,22,"00:06:32,475","00:06:34,810"
test,dia53_utt7,data/audio/test/dia53_utt7.flac,Oh my God! We are throwing the most depressing baby shower ever!,Rachel,sadness,negative,53,7,4,22,"00:06:34,977","00:06:39,272"
test,dia53_utt8,data/audio/test/dia53_utt8.flac,Wait a minute!,Monica,surprise,positive,53,8,4,22,"00:06:40,775","00:06:43,777"
test,dia53_utt9,data/audio/test/dia53_utt9.flac,"Unless, we give her all gifts she can use after she’s done being pregnant.",Monica,joy,positive,53,9,4,22,"00:06:40,775","00:06:47,823"
test,dia53_utt10,data/audio/test/dia53_utt10.flac,"Like-like umm, regular coffee, Tequila.",Monica,neutral,neutral,53,10,4,22,"00:06:43,945","00:06:47,823"
test,dia53_utt11,data/audio/test/dia53_utt11.flac,"Oh, and somebody can get those leather pants she’s always wanted!",Rachel,joy,positive,53,11,4,22,"00:06:48,074","00:06:51,034"
test,dia53_utt12,data/audio/test/dia53_utt12.flac,"Oh, she’s gonna love that!",Monica,joy,positive,53,12,4,22,"00:06:51,202","00:06:52,786"
test,dia54_utt0,data/audio/test/dia54_utt0.flac,Okay you two are asking the court for an annulment?,Judge,neutral,neutral,54,0,6,5,"00:10:25,541","00:10:28,043"
test,dia54_utt1,data/audio/test/dia54_utt1.flac,"Yes your honor, and here are, are forms, all filled out.",Rachel,neutral,neutral,54,1,6,5,"00:10:28,210","00:10:31,338"
test,dia54_utt2,data/audio/test/dia54_utt2.flac,So based on your petition you are seeking an annulment on the grounds that Mr. Geller is mentally unstable.,Judge,neutral,neutral,54,2,6,5,"00:10:31,505","00:10:39,262"
test,dia54_utt3,data/audio/test/dia54_utt3.flac,"Fine, I’m mentally unstable.",Ross,anger,negative,54,3,6,5,"00:10:42,433","00:10:45,602"
test,dia54_utt4,data/audio/test/dia54_utt4.flac,And based on the fact that Mr. Geller is intravenous drug user.,Judge,neutral,neutral,54,4,6,5,"00:10:45,770","00:10:49,439"
test,dia54_utt5,data/audio/test/dia54_utt5.flac,What?!,Ross,surprise,negative,54,5,6,5,"0:10:50,691","0:10:53,861"
test,dia54_utt6,data/audio/test/dia54_utt6.flac,"Uh yes, heroin and crack.",Rachel,neutral,neutral,54,6,6,5,"0:10:53,861","0:10:54,007"
test,dia54_utt7,data/audio/test/dia54_utt7.flac,Crack isn’t even an intravenous drug!,Ross,anger,negative,54,7,6,5,"00:10:55,946","00:10:58,406"
test,dia54_utt8,data/audio/test/dia54_utt8.flac,"Well, you would know.",Rachel,neutral,neutral,54,8,6,5,"00:10:58,574","00:11:00,075"
test,dia54_utt9,data/audio/test/dia54_utt9.flac,Now it also says here that you lied about your sexual preference before marriage?,Judge,neutral,neutral,54,9,6,5,"00:11:02,078","00:11:07,624"
test,dia54_utt10,data/audio/test/dia54_utt10.flac,"Oh, come on!",Ross,sadness,negative,54,10,6,5,"0:11:07,792","0:11:09,127"
test,dia54_utt11,data/audio/test/dia54_utt11.flac,"Ross, please, I found the magazines!",Rachel,sadness,negative,54,11,6,5,"0:11:09,127","0:11:11,487"
test,dia55_utt0,data/audio/test/dia55_utt0.flac,Phoebe just because I'm alone doesn’t mean I wanna walk around naked.,Rachel,neutral,neutral,55,0,5,23,"00:05:26,492","00:05:30,078"
test,dia55_utt1,data/audio/test/dia55_utt1.flac,"I mean, you live alone, you don't walk around naked.",Rachel,neutral,neutral,55,1,5,23,"00:05:30,330","00:05:32,706"
test,dia55_utt2,data/audio/test/dia55_utt2.flac,Uh-huh! Why do you think it takes me so long to answer the door?,Phoebe,joy,positive,55,2,5,23,"00:05:32,915","00:05:35,834"
test,dia56_utt0,data/audio/test/dia56_utt0.flac,"I know, I lied! I didn’t want her to think I was a terrible mother! I can’t even see my own baby!",Rachel,sadness,negative,56,0,8,3,"00:20:08,874","00:20:12,877"
test,dia56_utt1,data/audio/test/dia56_utt1.flac,"Oh sure, come here!  Sure you can! Uh, look come here look,  it’s-it’s-it’s, it’s right there .",Ross,neutral,neutral,56,1,8,3,"00:20:13,086","00:20:19,050"
test,dia56_utt2,data/audio/test/dia56_utt2.flac,"Oh. Oh, it’s beautiful. I see it now.",Rachel,joy,positive,56,2,8,3,"00:20:21,803","00:20:30,144"
test,dia56_utt3,data/audio/test/dia56_utt3.flac,Do you really?,Ross,neutral,neutral,56,3,8,3,"0:20:31,480","0:20:32,372"
test,dia56_utt4,data/audio/test/dia56_utt4.flac,"No, I don’t see it!",Rachel,anger,negative,56,4,8,3,"0:20:32,372","0:20:34,788"
test,dia56_utt5,data/audio/test/dia56_utt5.flac,"Come on! Come on! Here, okay-okay, you see this?  This tiny thing that looks like a peanut?",Ross,joy,positive,56,5,8,3,"00:20:37,861","00:20:43,199"
test,dia56_utt6,data/audio/test/dia56_utt6.flac,Yeah.,Rachel,neutral,neutral,56,6,8,3,"00:20:44,034","00:20:45,076"
test,dia56_utt7,data/audio/test/dia56_utt7.flac,Sweetie that’s it.,Ross,joy,positive,56,7,8,3,"00:20:45,994","00:20:47,787"
test,dia56_utt8,data/audio/test/dia56_utt8.flac,"That’s it? Well I saw that! Ohh-ohh-oh, thank you.",Rachel,joy,positive,56,8,8,3,"00:20:48,372","00:21:01,175"
test,dia56_utt9,data/audio/test/dia56_utt9.flac,You’re welcome.,Ross,neutral,neutral,56,9,8,3,"00:20:57,881","00:21:01,175"
test,dia56_utt10,data/audio/test/dia56_utt10.flac,Wow! I can’t believe that’s our baby.,Rachel,surprise,positive,56,10,8,3,"0:21:04,554","0:21:08,396"
test,dia56_utt11,data/audio/test/dia56_utt11.flac,"Yeah, that’s our baby.",Ross,joy,positive,56,11,8,3,"0:21:08,396","0:21:08,907"
test,dia57_utt0,data/audio/test/dia57_utt0.flac,Gin.,Monica,neutral,neutral,57,0,4,1,"00:22:06,074","00:22:07,283"
test,dia57_utt1,data/audio/test/dia57_utt1.flac,"We were playing Gin? Y'know if we were a couple, we could play this game naked.",Chandler,joy,positive,57,1,4,1,"00:22:08,368","00:22:15,249"
test,dia57_utt2,data/audio/test/dia57_utt2.flac,Will you stop!,Monica,joy,positive,57,2,4,1,"00:22:15,417","00:22:18,085"
test,dia57_utt3,data/audio/test/dia57_utt3.flac,Okay. All right.,Chandler,neutral,neutral,57,3,4,1,"00:22:18,253","00:22:19,754"
test,dia57_utt4,data/audio/test/dia57_utt4.flac,"Okay, all right, I think you’re great, I think you’re sweet, and you’re smart, and I love you.",Monica,joy,positive,57,4,4,1,"00:22:18,253","00:22:27,887"
test,dia57_utt5,data/audio/test/dia57_utt5.flac,But you will always be the guy who peed on me.,Monica,disgust,negative,57,5,4,1,"00:22:29,848","00:22:32,683"
test,dia58_utt0,data/audio/test/dia58_utt0.flac,Hey!,Chandler,joy,positive,58,0,6,16,"0:14:31,328","0:14:31,662"
test,dia58_utt1,data/audio/test/dia58_utt1.flac,Hey!,Monica,joy,positive,58,1,6,16,"0:14:31,662","0:14:32,984"
test,dia58_utt2,data/audio/test/dia58_utt2.flac,Let me tell you about this chick I scored with last night! Oh no wait a minute that was you!,Chandler,joy,positive,58,2,6,16,"00:14:33,873","00:14:41,379"
test,dia58_utt3,data/audio/test/dia58_utt3.flac,"Hey, check me out, I’m a slut!",Monica,joy,positive,58,3,6,16,"00:14:41,547","00:14:44,716"
test,dia58_utt4,data/audio/test/dia58_utt4.flac,"So you uh, want to do something tonight?",Chandler,neutral,neutral,58,4,6,16,"00:14:47,386","00:14:49,262"
test,dia58_utt5,data/audio/test/dia58_utt5.flac,Oh I can’t. Dr. Roger is coming over again.,Monica,neutral,neutral,58,5,6,16,"00:14:49,430","00:14:51,764"
test,dia58_utt6,data/audio/test/dia58_utt6.flac,Oh.,Chandler,neutral,neutral,58,6,6,16,"0:14:53,434","0:14:54,018"
test,dia58_utt7,data/audio/test/dia58_utt7.flac,Oh right!,Chandler,surprise,positive,58,7,6,16,"0:14:54,018","0:14:55,708"
test,dia58_utt8,data/audio/test/dia58_utt8.flac,Right!,Chandler,surprise,positive,58,8,6,16,"00:14:55,811","00:14:56,811"
test,dia58_utt9,data/audio/test/dia58_utt9.flac,"Because you’re still seeing him and uh, he’s a good guy.",Chandler,sadness,negative,58,9,6,16,"00:14:55,811","00:14:59,230"
test,dia58_utt10,data/audio/test/dia58_utt10.flac,"I mean, I remember a time when",Chandler,sadness,negative,58,10,6,16,"00:14:59,398","00:15:00,523"
test,dia58_utt11,data/audio/test/dia58_utt11.flac,Are you okay?,Monica,neutral,neutral,58,11,6,16,"0:15:03,444","0:15:04,320"
test,dia58_utt12,data/audio/test/dia58_utt12.flac,"Yeah! Totally! Totally, and you?",Chandler,joy,positive,58,12,6,16,"0:15:04,320","0:15:06,372"
test,dia58_utt13,data/audio/test/dia58_utt13.flac,"Great! It’s so amazing! I mean, last time Dr. Roger came over, I was",Monica,joy,positive,58,13,6,16,"00:15:07,656","00:15:13,077"
test,dia58_utt14,data/audio/test/dia58_utt14.flac,I bet he can.,Chandler,neutral,neutral,58,14,6,16,"00:15:17,958","00:15:19,375"
test,dia58_utt15,data/audio/test/dia58_utt15.flac,"Y’know, I don’t have an appointment, but I sure could use a physical.  Are you sure you’re okay?",Monica,neutral,neutral,58,15,6,16,"00:15:19,543","00:15:31,137"
test,dia58_utt16,data/audio/test/dia58_utt16.flac,"Oh yeah! Yeah! Don’t worry about me, I’ll be fine!",Chandler,sadness,negative,58,16,6,16,"00:15:27,551","00:15:31,137"
test,dia59_utt0,data/audio/test/dia59_utt0.flac,You got the clothes clean. Now that's the important part.,Ross,neutral,neutral,59,0,1,5,"00:20:40,864","00:20:43,991"
test,dia59_utt1,data/audio/test/dia59_utt1.flac,"Oh, I guess. Except everything looks like jammies now.",Rachel,neutral,neutral,59,1,1,5,"00:20:44,201","00:20:47,578"
test,dia59_utt2,data/audio/test/dia59_utt2.flac,"Whoa, I'm sorry. Excuse me. We had this cart.",Rachel,anger,negative,59,2,1,5,"00:20:53,252","00:20:57,421"
test,dia60_utt0,data/audio/test/dia60_utt0.flac,"Yeah, but what if it's not? What if there    is a reason why we can't have a baby?",Chandler,fear,negative,60,0,9,21,"00:18:12,091","00:18:16,928"
test,dia60_utt1,data/audio/test/dia60_utt1.flac,"Oh, Chandler, look. You and Monica are meant to have children.    I am sure it's gonna be just fine.",Janice,neutral,neutral,60,1,9,21,"00:18:17,096","00:18:22,642"
test,dia60_utt2,data/audio/test/dia60_utt2.flac,"oh, oh, yeah, ok, thanks.",Chandler,joy,positive,60,2,9,21,"0:18:24,269","0:18:27,031"
test,dia60_utt3,data/audio/test/dia60_utt3.flac,I can't believe    I didn't even think of that.,Chandler,surprise,positive,60,3,9,21,"0:18:27,031","0:18:29,625"
test,dia60_utt4,data/audio/test/dia60_utt4.flac,I guess I was just so worried about having to...    come here and do... 'that'...,Chandler,sadness,negative,60,4,9,21,"00:18:29,733","00:18:34,320"
test,dia60_utt5,data/audio/test/dia60_utt5.flac,"What, you can do it in the parking lot of a Taco Bell, but you    can't do it at a doctor's office?",Janice,anger,negative,60,5,9,21,"00:18:34,488","00:18:39,492"
test,dia60_utt6,data/audio/test/dia60_utt6.flac,"It was a ""Wendy's!!    """,Chandler,anger,negative,60,6,9,21,"00:18:41,829","00:18:44,122"
test,dia61_utt0,data/audio/test/dia61_utt0.flac,"...and then Zana, just let one rip!!",Chip,surprise,positive,61,0,4,2,"00:16:35,327","00:16:38,871"
test,dia61_utt1,data/audio/test/dia61_utt1.flac,"Look, not that I enjoy talking about people who I went to high school with, ‘cause I do, but umm, maybe we could talk about something else?",Monica,disgust,negative,61,1,4,2,"00:16:43,919","00:16:52,176"
test,dia61_utt2,data/audio/test/dia61_utt2.flac,"Like you, I don’t even know where you work?",Monica,surprise,positive,61,2,4,2,"00:16:52,344","00:16:54,721"
test,dia62_utt0,data/audio/test/dia62_utt0.flac,Yeah.,Kathy,neutral,neutral,62,0,4,13,"00:18:38,575","00:18:39,951"
test,dia62_utt1,data/audio/test/dia62_utt1.flac,"Yeah. Well, I think our second fight is going to be a",Chandler,anger,negative,62,1,4,13,"00:18:40,119","00:18:46,249"
test,dia63_utt0,data/audio/test/dia63_utt0.flac,Hey.,Phoebe,neutral,neutral,63,0,1,4,"0:15:53,160","0:15:54,752"
test,dia63_utt1,data/audio/test/dia63_utt1.flac,Hey!,Ross,neutral,neutral,63,1,1,4,"0:15:54,752","0:15:56,809"
test,dia64_utt0,data/audio/test/dia64_utt0.flac,"So, you stole my joke, and you stole my money.",Chandler,anger,negative,64,0,6,12,"00:05:41,507","00:05:44,843"
test,dia64_utt1,data/audio/test/dia64_utt1.flac,"Well, I was going to stick it in the ATM, but now I think I’ll show the sexy teller that I am a published writer.",Ross,neutral,neutral,64,1,6,12,"00:05:45,219","00:05:53,310"
test,dia64_utt2,data/audio/test/dia64_utt2.flac,"Well, she is going to know that you stole the joke.",Chandler,anger,negative,64,2,6,12,"00:05:53,561","00:05:55,771"
test,dia64_utt3,data/audio/test/dia64_utt3.flac,"Oh, what are you going to do, follow me down there?",Ross,anger,negative,64,3,6,12,"00:05:56,022","00:05:57,481"
test,dia64_utt4,data/audio/test/dia64_utt4.flac,Yeah!,Chandler,anger,negative,64,4,6,12,"0:05:57,732","0:05:58,400"
test,dia64_utt5,data/audio/test/dia64_utt5.flac,"Well, I’m not going to go now anyway .",Ross,neutral,neutral,64,5,6,12,"0:05:58,400","0:05:59,574"
test,dia64_utt6,data/audio/test/dia64_utt6.flac,Okay .,Chandler,neutral,neutral,64,6,6,12,"00:05:59,776","00:06:01,109"
test,dia64_utt7,data/audio/test/dia64_utt7.flac,Here you go.,Gunther,neutral,neutral,64,7,6,12,"00:06:03,905","00:06:05,822"
test,dia64_utt8,data/audio/test/dia64_utt8.flac,"Ah, Gunther, I can’t pay for this right now because I’m not working, so I’ve had to cut down on some luxuries like uh, payin’ for stuff.",Joey,neutral,neutral,64,8,6,12,"00:06:07,950","00:06:18,210"
test,dia64_utt9,data/audio/test/dia64_utt9.flac,"Well, if you want, you can work here.",Gunther,neutral,neutral,64,9,6,12,"00:06:19,879","00:06:21,963"
test,dia64_utt10,data/audio/test/dia64_utt10.flac,"Uh, I don’t know.",Joey,neutral,neutral,64,10,6,12,"00:06:22,799","00:06:24,049"
test,dia64_utt11,data/audio/test/dia64_utt11.flac,"Ya see, it’s just, see I was a regular on a soap opera y’know?",Joey,neutral,neutral,64,11,6,12,"00:06:24,258","00:06:29,262"
test,dia64_utt12,data/audio/test/dia64_utt12.flac,"And to go from that to this, I just… Plus, I’d have to wait on all my friends.",Joey,sadness,negative,64,12,6,12,"00:06:29,472","00:06:35,435"
test,dia64_utt13,data/audio/test/dia64_utt13.flac,"Okay, but the money’s good, plus you get to stare at Rachel as much as you want.",Gunther,neutral,neutral,64,13,6,12,"00:06:35,812","00:06:40,524"
test,dia64_utt14,data/audio/test/dia64_utt14.flac,What?!,Joey,surprise,negative,64,14,6,12,"00:06:43,194","00:06:44,486"
test,dia64_utt15,data/audio/test/dia64_utt15.flac,Flexible hours.,Gunther,neutral,neutral,64,15,6,12,"00:06:44,695","00:06:46,780"
test,dia64_utt16,data/audio/test/dia64_utt16.flac,Maybe I could be a waiter. Could I use the phone?,Joey,neutral,neutral,64,16,6,12,"00:06:48,032","00:06:51,451"
test,dia65_utt0,data/audio/test/dia65_utt0.flac,I have no name.,Chandler,neutral,neutral,65,0,4,18,"00:17:18,328","00:17:20,288"
test,dia65_utt1,data/audio/test/dia65_utt1.flac,"All right, so, what are we supposed to call you?",Phoebe,neutral,neutral,65,1,4,18,"00:17:21,040","00:17:23,249"
test,dia65_utt2,data/audio/test/dia65_utt2.flac,"Okay uh, for now, temporarily, you can call me, Clint.",Chandler,neutral,neutral,65,2,4,18,"00:17:23,500","00:17:29,172"
test,dia65_utt3,data/audio/test/dia65_utt3.flac,No way are you cool enough to pull of Clint.,Joey,disgust,negative,65,3,4,18,"00:17:30,466","00:17:33,551"
test,dia65_utt4,data/audio/test/dia65_utt4.flac,"Okay, so what name am I cool enough to pull off?",Chandler,surprise,negative,65,4,4,18,"0:17:33,719","0:17:35,861"
test,dia65_utt5,data/audio/test/dia65_utt5.flac,"Umm, Gene.",Phoebe,neutral,neutral,65,5,4,18,"0:17:35,861","0:17:36,112"
test,dia65_utt6,data/audio/test/dia65_utt6.flac,It’s Clint. It’s Clint!,Chandler,anger,negative,65,6,4,18,"00:17:41,018","00:17:44,228"
test,dia65_utt7,data/audio/test/dia65_utt7.flac,"See you later, Gene.",Joey,neutral,neutral,65,7,4,18,"0:17:44,730","0:17:45,542"
test,dia65_utt8,data/audio/test/dia65_utt8.flac,"Bye, Gene.",Phoebe,neutral,neutral,65,8,4,18,"0:17:45,542","0:17:46,694"
test,dia65_utt9,data/audio/test/dia65_utt9.flac,It’s Clint!,Chandler,anger,negative,65,9,4,18,"00:17:47,900","00:17:50,651"
test,dia65_utt10,data/audio/test/dia65_utt10.flac,What’s up with Gene?,Joey,surprise,negative,65,10,4,18,"00:17:53,572","00:17:55,364"
test,dia66_utt0,data/audio/test/dia66_utt0.flac,Welcome to Las Vegas.,Flight Attendant,neutral,neutral,66,0,5,23,"00:21:50,434","00:21:52,476"
test,dia66_utt1,data/audio/test/dia66_utt1.flac,Thank you!  Enjoy your flight?,Flight Attendant,joy,positive,66,1,5,23,"00:21:53,603","00:21:55,771"
test,dia66_utt2,data/audio/test/dia66_utt2.flac,"Yes, I did. Thank you very much, it was excellent.",Rachel,joy,positive,66,2,5,23,"00:21:53,603","00:21:58,524"
test,dia66_utt3,data/audio/test/dia66_utt3.flac,Hope you had a nice flight.,Flight Attendant,neutral,neutral,66,3,5,23,"0:21:59,735","0:22:00,867"
test,dia66_utt4,data/audio/test/dia66_utt4.flac,"Ohh, it was the best!",Ross,joy,positive,66,4,5,23,"0:22:00,867","0:22:03,853"
test,dia67_utt0,data/audio/test/dia67_utt0.flac,"Oh, Larry.",Monica,neutral,neutral,67,0,5,7,"00:02:03,206","00:02:04,665"
test,dia67_utt1,data/audio/test/dia67_utt1.flac,"Umm, do health inspectors work on commission?",Phoebe,neutral,neutral,67,1,5,7,"00:02:05,375","00:02:07,751"
test,dia67_utt2,data/audio/test/dia67_utt2.flac,"No, bribes.",Larry,neutral,neutral,67,2,5,7,"00:02:07,961","00:02:09,378"
test,dia67_utt3,data/audio/test/dia67_utt3.flac,It's okay to laugh right?,Phoebe,joy,positive,67,3,5,7,"00:02:09,587","00:02:12,673"
test,dia68_utt0,data/audio/test/dia68_utt0.flac,Come on Joey!!!,Rachel,anger,negative,68,0,5,12,"00:00:02,377","00:00:03,836"
test,dia68_utt1,data/audio/test/dia68_utt1.flac,"Rach, I told you everything I knew last night!",Joey,anger,negative,68,1,5,12,"00:00:04,004","00:00:06,380"
test,dia68_utt2,data/audio/test/dia68_utt2.flac,"Look, it's not that big of a deal, so Monica and Chandler are doing it.",Joey,neutral,neutral,68,2,5,12,"00:00:06,589","00:00:10,300"
test,dia68_utt3,data/audio/test/dia68_utt3.flac,I can't believe you would say that!,Rachel,sadness,negative,68,3,5,12,"00:00:10,468","00:00:13,137"
test,dia68_utt4,data/audio/test/dia68_utt4.flac,Sorry. Monica and Chandler are making love.,Joey,neutral,neutral,68,4,5,12,"00:00:13,346","00:00:17,057"
test,dia68_utt5,data/audio/test/dia68_utt5.flac,No! I mean come on! This is a,Rachel,anger,negative,68,5,5,12,"00:00:18,184","00:00:21,854"
test,dia68_utt6,data/audio/test/dia68_utt6.flac,I don't know.,Joey,neutral,neutral,68,6,5,12,"00:00:25,692","00:00:27,484"
test,dia68_utt7,data/audio/test/dia68_utt7.flac,Is he romantic with her?,Rachel,joy,positive,68,7,5,12,"00:00:28,361","00:00:30,404"
test,dia68_utt8,data/audio/test/dia68_utt8.flac,I don't know.,Joey,neutral,neutral,68,8,5,12,"00:00:31,031","00:00:32,698"
test,dia68_utt9,data/audio/test/dia68_utt9.flac,Are they in love?,Rachel,joy,positive,68,9,5,12,"00:00:33,908","00:00:35,200"
test,dia68_utt10,data/audio/test/dia68_utt10.flac,I don't know.,Joey,neutral,neutral,68,10,5,12,"00:00:36,286","00:00:38,037"
test,dia68_utt11,data/audio/test/dia68_utt11.flac,You don't know anything.,Rachel,anger,negative,68,11,5,12,"00:00:38,830","00:00:40,330"
