stem,split,Emotion
dia4_utt1,test,neutral
dia4_utt2,test,surprise
dia4_utt3,test,surprise
dia4_utt4,test,neutral
dia4_utt5,test,fear
dia4_utt6,test,disgust
dia4_utt7,test,anger
dia4_utt8,test,neutral
dia5_utt0,test,anger
dia5_utt1,test,neutral
dia5_utt2,test,neutral
dia5_utt3,test,neutral
dia5_utt4,test,neutral
dia5_utt5,test,neutral
dia5_utt6,test,neutral
dia5_utt7,test,neutral
dia5_utt8,test,neutral
dia6_utt0,test,neutral
dia6_utt1,test,neutral
dia6_utt2,test,surprise
dia7_utt0,test,neutral
dia7_utt1,test,neutral
dia7_utt2,test,neutral
dia7_utt3,test,neutral
dia7_utt4,test,surprise
dia7_utt5,test,neutral
dia7_utt6,test,surprise
dia7_utt7,test,neutral
dia7_utt8,test,neutral
dia8_utt0,test,sadness
dia8_utt1,test,joy
dia8_utt2,test,neutral
dia8_utt3,test,surprise
dia8_utt4,test,neutral
dia8_utt5,test,neutral
dia8_utt6,test,joy
dia9_utt0,test,fear
dia9_utt1,test,neutral
dia9_utt2,test,sadness
dia9_utt3,test,surprise
dia9_utt4,test,surprise
dia9_utt5,test,neutral
dia9_utt6,test,surprise
dia9_utt7,test,anger
dia9_utt8,test,sadness
dia9_utt9,test,sadness
dia9_utt10,test,neutral
dia9_utt11,test,sadness
dia9_utt12,test,neutral
dia9_utt13,test,anger
dia9_utt14,test,neutral
dia9_utt15,test,joy
dia9_utt16,test,neutral
dia9_utt17,test,neutral
dia10_utt0,test,anger
dia10_utt1,test,neutral
dia10_utt2,test,neutral
dia10_utt3,test,neutral
dia11_utt0,test,sadness
dia11_utt1,test,fear
dia11_utt2,test,neutral
dia11_utt3,test,neutral
dia11_utt4,test,neutral
dia12_utt0,test,anger
dia12_utt1,test,neutral
dia12_utt2,test,sadness
dia12_utt3,test,anger
dia12_utt4,test,anger
dia12_utt5,test,anger
dia12_utt6,test,sadness
dia12_utt7,test,sadness
dia12_utt8,test,joy
dia12_utt9,test,neutral
dia12_utt10,test,neutral
dia12_utt11,test,joy
dia12_utt12,test,joy
dia12_utt13,test,neutral
dia12_utt14,test,neutral
dia12_utt15,test,neutral
dia12_utt16,test,neutral
dia12_utt17,test,neutral
dia12_utt18,test,neutral
dia12_utt19,test,joy
dia13_utt0,test,neutral
dia13_utt1,test,neutral
dia13_utt2,test,neutral
dia13_utt3,test,surprise
dia13_utt4,test,neutral
dia13_utt5,test,anger
dia13_utt6,test,anger
dia13_utt7,test,anger
dia14_utt0,test,surprise
dia14_utt1,test,joy
dia14_utt2,test,joy
dia14_utt3,test,joy
dia14_utt4,test,neutral
dia14_utt5,test,neutral
dia14_utt6,test,joy
dia14_utt7,test,joy
dia14_utt8,test,neutral
dia14_utt9,test,joy
dia14_utt10,test,neutral
dia15_utt0,test,joy
dia15_utt1,test,joy
dia15_utt2,test,joy
dia15_utt3,test,neutral
dia15_utt4,test,neutral
dia15_utt5,test,anger
dia16_utt0,test,neutral
dia16_utt1,test,neutral
dia16_utt2,test,neutral
dia16_utt3,test,neutral
dia16_utt4,test,surprise
dia16_utt5,test,neutral
dia16_utt6,test,neutral
dia16_utt7,test,neutral
dia16_utt8,test,neutral
dia16_utt9,test,anger
dia17_utt0,test,neutral
dia17_utt1,test,neutral
dia17_utt2,test,neutral
dia17_utt3,test,disgust
dia17_utt4,test,disgust
dia17_utt5,test,joy
dia17_utt6,test,anger
dia17_utt7,test,anger
dia17_utt8,test,anger
dia17_utt9,test,anger
dia17_utt10,test,anger
dia17_utt11,test,sadness
dia17_utt12,test,disgust
dia17_utt13,test,anger
dia17_utt14,test,disgust
dia17_utt15,test,neutral
dia17_utt16,test,fear
dia17_utt17,test,fear
dia17_utt18,test,neutral
dia17_utt19,test,neutral
dia17_utt20,test,neutral
dia17_utt21,test,neutral
dia17_utt22,test,neutral
dia17_utt23,test,neutral
dia17_utt24,test,anger
dia17_utt25,test,neutral
dia17_utt26,test,anger
dia17_utt27,test,anger
dia17_utt28,test,sadness
dia17_utt29,test,anger
dia17_utt30,test,anger
dia17_utt31,test,anger
dia17_utt32,test,neutral
dia18_utt0,test,neutral
dia18_utt1,test,neutral
dia18_utt2,test,neutral
dia19_utt0,test,surprise
dia20_utt0,test,anger
dia20_utt1,test,neutral
dia20_utt2,test,neutral
dia20_utt3,test,neutral
dia20_utt4,test,neutral
dia20_utt5,test,neutral
dia20_utt6,test,joy
dia20_utt7,test,neutral
dia21_utt0,test,neutral
dia21_utt1,test,neutral
dia21_utt2,test,neutral
dia21_utt3,test,neutral
dia21_utt4,test,sadness
dia21_utt5,test,joy
dia21_utt6,test,surprise
dia22_utt0,test,joy
dia22_utt1,test,neutral
dia22_utt2,test,neutral
dia22_utt3,test,joy
dia22_utt4,test,sadness
dia22_utt5,test,neutral
dia22_utt6,test,sadness
dia22_utt7,test,surprise
dia22_utt8,test,sadness
dia22_utt9,test,surprise
dia22_utt10,test,anger
dia22_utt11,test,neutral
dia22_utt12,test,joy
dia22_utt13,test,joy
dia22_utt14,test,neutral
dia22_utt15,test,joy
dia22_utt16,test,neutral
dia22_utt17,test,joy
dia22_utt18,test,joy
dia22_utt19,test,surprise
dia22_utt20,test,neutral
dia22_utt21,test,neutral
dia23_utt0,test,joy
dia23_utt1,test,neutral
dia23_utt2,test,neutral
dia24_utt0,test,neutral
dia24_utt1,test,joy
dia24_utt2,test,neutral
dia24_utt3,test,joy
dia25_utt0,test,neutral
dia25_utt1,test,neutral
dia25_utt2,test,sadness
dia25_utt3,test,neutral
dia25_utt4,test,anger
dia25_utt5,test,surprise
dia25_utt6,test,joy
dia25_utt7,test,neutral
dia25_utt8,test,anger
dia25_utt9,test,neutral
dia25_utt10,test,anger
dia25_utt11,test,neutral
dia25_utt12,test,neutral
dia25_utt13,test,neutral
dia25_utt14,test,neutral
dia25_utt15,test,neutral
dia25_utt16,test,anger
dia26_utt0,test,joy
dia27_utt0,test,joy
dia27_utt1,test,neutral
dia28_utt0,test,neutral
dia28_utt1,test,joy
dia28_utt2,test,neutral
dia28_utt3,test,sadness
dia28_utt4,test,neutral
dia28_utt5,test,neutral
dia28_utt6,test,neutral
dia28_utt7,test,joy
dia28_utt8,test,neutral
dia28_utt9,test,sadness
dia28_utt10,test,neutral
dia28_utt11,test,neutral
dia28_utt12,test,neutral
dia28_utt13,test,neutral
dia28_utt14,test,joy
dia28_utt15,test,anger
dia28_utt16,test,neutral
dia29_utt0,test,neutral
dia29_utt1,test,surprise
dia29_utt2,test,neutral
dia29_utt3,test,surprise
dia29_utt4,test,surprise
dia29_utt5,test,surprise
dia29_utt6,test,fear
dia29_utt7,test,joy
dia29_utt8,test,neutral
dia29_utt9,test,neutral
dia29_utt10,test,fear
dia29_utt11,test,joy
dia29_utt12,test,joy
dia30_utt0,test,surprise
dia30_utt1,test,joy
dia30_utt2,test,joy
dia30_utt3,test,joy
dia30_utt4,test,surprise
dia30_utt5,test,disgust
dia31_utt0,test,neutral
dia32_utt0,test,surprise
dia32_utt1,test,joy
dia32_utt2,test,neutral
dia32_utt3,test,neutral
dia32_utt4,test,neutral
dia32_utt5,test,sadness
dia32_utt6,test,neutral
dia32_utt7,test,neutral
dia32_utt8,test,surprise
dia32_utt9,test,sadness
dia32_utt10,test,sadness
dia32_utt11,test,sadness
dia32_utt12,test,joy
dia33_utt0,test,sadness
dia33_utt1,test,anger
dia33_utt2,test,neutral
dia33_utt3,test,neutral
dia33_utt4,test,surprise
dia33_utt5,test,sadness
dia33_utt6,test,sadness
dia33_utt7,test,neutral
dia33_utt8,test,neutral
dia33_utt9,test,anger
dia33_utt10,test,anger
dia34_utt0,test,neutral
dia34_utt1,test,disgust
dia34_utt2,test,joy
dia34_utt3,test,surprise
dia34_utt4,test,anger
dia34_utt5,test,surprise
dia34_utt6,test,disgust
dia34_utt7,test,anger
dia34_utt8,test,neutral
dia34_utt9,test,neutral
dia34_utt10,test,neutral
dia34_utt11,test,neutral
dia34_utt12,test,surprise
dia34_utt13,test,surprise
dia34_utt14,test,anger
dia34_utt15,test,anger
dia34_utt16,test,neutral
dia34_utt17,test,anger
dia34_utt18,test,anger
dia35_utt0,test,neutral
dia35_utt1,test,joy
dia35_utt2,test,neutral
dia35_utt3,test,neutral
dia35_utt4,test,neutral
dia36_utt0,test,neutral
dia36_utt1,test,anger
dia37_utt0,test,anger
dia37_utt1,test,neutral
dia37_utt2,test,anger
dia37_utt3,test,fear
dia37_utt4,test,anger
dia37_utt5,test,neutral
dia37_utt6,test,anger
dia37_utt7,test,anger
dia38_utt0,test,joy
dia38_utt1,test,joy
dia38_utt2,test,neutral
dia38_utt3,test,joy
dia38_utt4,test,joy
dia39_utt0,test,neutral
dia39_utt1,test,neutral
dia39_utt2,test,neutral
dia39_utt3,test,neutral
dia39_utt4,test,neutral
dia39_utt5,test,neutral
dia39_utt6,test,joy
dia39_utt7,test,neutral
dia39_utt8,test,neutral
dia39_utt9,test,surprise
dia39_utt10,test,neutral
dia39_utt11,test,neutral
dia40_utt0,test,joy
dia40_utt1,test,neutral
dia41_utt0,test,neutral
dia41_utt1,test,anger
dia41_utt2,test,anger
dia41_utt3,test,surprise
dia41_utt4,test,anger
dia41_utt5,test,surprise
dia41_utt6,test,disgust
dia41_utt7,test,neutral
dia41_utt8,test,surprise
dia41_utt9,test,surprise
dia41_utt10,test,sadness
dia41_utt11,test,sadness
dia41_utt12,test,neutral
dia42_utt0,test,joy
dia42_utt1,test,sadness
dia42_utt2,test,neutral
dia42_utt3,test,surprise
dia42_utt4,test,neutral
dia42_utt5,test,surprise
dia42_utt6,test,joy
dia42_utt7,test,surprise
dia42_utt8,test,neutral
dia43_utt0,test,neutral
dia43_utt1,test,neutral
dia43_utt2,test,neutral
dia43_utt3,test,neutral
dia43_utt4,test,neutral
dia43_utt5,test,neutral
dia43_utt6,test,neutral
dia44_utt0,test,neutral
dia44_utt1,test,neutral
dia44_utt2,test,joy
dia44_utt3,test,neutral
dia45_utt0,test,anger
dia45_utt1,test,neutral
dia45_utt2,test,neutral
dia45_utt3,test,surprise
dia45_utt4,test,joy
dia45_utt5,test,joy
dia45_utt6,test,anger
dia45_utt7,test,neutral
dia45_utt8,test,neutral
dia46_utt0,test,joy
dia46_utt1,test,joy
dia46_utt2,test,joy
dia46_utt3,test,joy
dia46_utt4,test,joy
dia46_utt5,test,joy
dia46_utt6,test,neutral
dia46_utt7,test,joy
dia46_utt8,test,joy
dia47_utt0,test,sadness
dia47_utt1,test,sadness
dia47_utt2,test,sadness
dia47_utt3,test,neutral
dia47_utt4,test,neutral
dia47_utt5,test,neutral
dia47_utt6,test,sadness
dia47_utt7,test,neutral
dia47_utt8,test,neutral
dia47_utt9,test,neutral
dia47_utt10,test,neutral
dia47_utt11,test,neutral
dia47_utt12,test,neutral
dia47_utt13,test,neutral
dia48_utt0,test,neutral
dia48_utt1,test,neutral
dia48_utt2,test,neutral
dia48_utt3,test,joy
dia48_utt4,test,joy
dia48_utt5,test,joy
dia48_utt6,test,joy
dia49_utt0,test,joy
dia49_utt1,test,joy
dia49_utt2,test,neutral
dia49_utt3,test,neutral
dia49_utt4,test,neutral
dia49_utt5,test,neutral
dia49_utt6,test,neutral
dia49_utt7,test,neutral
dia49_utt8,test,neutral
dia49_utt9,test,joy
dia49_utt10,test,neutral
dia49_utt11,test,joy
dia49_utt12,test,surprise
dia49_utt13,test,neutral
dia49_utt14,test,joy
dia49_utt15,test,neutral
dia49_utt16,test,neutral
dia50_utt0,test,neutral
dia50_utt1,test,neutral
dia50_utt2,test,fear
dia50_utt3,test,neutral
dia51_utt0,test,joy
dia51_utt1,test,joy
dia51_utt2,test,neutral
dia52_utt0,test,neutral
dia52_utt1,test,disgust
dia52_utt2,test,neutral
dia52_utt3,test,surprise
dia52_utt4,test,neutral
dia52_utt5,test,neutral
dia52_utt6,test,neutral
dia52_utt7,test,surprise
dia52_utt8,test,surprise
dia52_utt9,test,neutral
dia52_utt10,test,anger
dia52_utt11,test,anger
dia53_utt0,test,surprise
dia53_utt1,test,neutral
dia53_utt2,test,joy
dia53_utt3,test,joy
dia53_utt4,test,joy
dia53_utt5,test,neutral
dia53_utt6,test,sadness
dia53_utt7,test,sadness
dia53_utt8,test,surprise
dia53_utt9,test,joy
dia53_utt10,test,neutral
dia53_utt11,test,joy
dia53_utt12,test,joy
dia54_utt0,test,neutral
dia54_utt1,test,neutral
dia54_utt2,test,neutral
dia54_utt3,test,anger
dia54_utt4,test,neutral
dia54_utt5,test,surprise
dia54_utt6,test,neutral
dia54_utt7,test,anger
dia54_utt8,test,neutral
dia54_utt9,test,neutral
dia54_utt10,test,sadness
dia54_utt11,test,sadness
dia55_utt0,test,neutral
dia55_utt1,test,neutral
dia55_utt2,test,joy
dia56_utt0,test,sadness
dia56_utt1,test,neutral
dia56_utt2,test,joy
dia56_utt3,test,neutral
dia56_utt4,test,anger
dia56_utt5,test,joy
dia56_utt6,test,neutral
dia56_utt7,test,joy
dia56_utt8,test,joy
dia56_utt9,test,neutral
dia56_utt10,test,surprise
dia56_utt11,test,joy
dia57_utt0,test,neutral
dia57_utt1,test,joy
dia57_utt2,test,joy
dia57_utt3,test,neutral
dia57_utt4,test,joy
dia57_utt5,test,disgust
dia58_utt0,test,joy
dia58_utt1,test,joy
dia58_utt2,test,joy
dia58_utt3,test,joy
dia58_utt4,test,neutral
dia58_utt5,test,neutral
dia58_utt6,test,neutral
dia58_utt7,test,surprise
dia58_utt8,test,surprise
dia58_utt9,test,sadness
dia58_utt10,test,sadness
dia58_utt11,test,neutral
dia58_utt12,test,joy
dia58_utt13,test,joy
dia58_utt14,test,neutral
dia58_utt15,test,neutral
dia58_utt16,test,sadness
dia59_utt0,test,neutral
dia59_utt1,test,neutral
dia59_utt2,test,anger
dia60_utt0,test,fear
dia60_utt1,test,neutral
dia60_utt2,test,joy
dia60_utt3,test,surprise
dia60_utt4,test,sadness
dia60_utt5,test,anger
dia60_utt6,test,anger
dia61_utt0,test,surprise
dia61_utt1,test,disgust
dia61_utt2,test,surprise
dia62_utt0,test,neutral
dia62_utt1,test,anger
dia63_utt0,test,neutral
dia63_utt1,test,neutral
dia64_utt0,test,anger
dia64_utt1,test,neutral
dia64_utt2,test,anger
dia64_utt3,test,anger
dia64_utt4,test,anger
dia64_utt5,test,neutral
dia64_utt6,test,neutral
dia64_utt7,test,neutral
dia64_utt8,test,neutral
dia64_utt9,test,neutral
dia64_utt10,test,neutral
dia64_utt11,test,neutral
dia64_utt12,test,sadness
dia64_utt13,test,neutral
dia64_utt14,test,surprise
dia64_utt15,test,neutral
dia64_utt16,test,neutral
dia65_utt0,test,neutral
dia65_utt1,test,neutral
dia65_utt2,test,neutral
dia65_utt3,test,disgust
dia65_utt4,test,surprise
dia65_utt5,test,neutral
dia65_utt6,test,anger
dia65_utt7,test,neutral
dia65_utt8,test,neutral
dia65_utt9,test,anger
dia65_utt10,test,surprise
dia66_utt0,test,neutral
dia66_utt1,test,joy
dia66_utt2,test,joy
dia66_utt3,test,neutral
dia66_utt4,test,joy
dia67_utt0,test,neutral
dia67_utt1,test,neutral
dia67_utt2,test,neutral
dia67_utt3,test,joy
dia68_utt0,test,anger
dia68_utt1,test,anger
dia68_utt2,test,neutral
dia68_utt3,test,sadness
dia68_utt4,test,neutral
dia68_utt5,test,anger
dia68_utt6,test,neutral
dia68_utt7,test,joy
dia68_utt8,test,neutral
dia68_utt9,test,joy
dia68_utt10,test,neutral
dia68_utt11,test,anger
dia68_utt12,test,joy
dia68_utt13,test,joy
dia68_utt14,test,neutral
dia69_utt0,test,anger
dia69_utt1,test,anger
dia69_utt2,test,neutral
dia69_utt3,test,neutral
dia69_utt4,test,neutral
dia69_utt5,test,joy
dia70_utt0,test,neutral
dia70_utt1,test,neutral
dia70_utt2,test,neutral
dia70_utt3,test,neutral
dia70_utt4,test,neutral
dia70_utt5,test,neutral
dia70_utt6,test,neutral
dia70_utt7,test,neutral
dia70_utt8,test,sadness
dia70_utt9,test,disgust
dia70_utt10,test,disgust
dia70_utt11,test,anger
dia70_utt12,test,anger
dia70_utt13,test,anger
dia70_utt14,test,anger
dia70_utt15,test,sadness
dia70_utt16,test,sadness
dia70_utt17,test,joy
dia70_utt18,test,neutral
dia70_utt19,test,neutral
dia70_utt20,test,neutral
dia70_utt21,test,neutral
dia70_utt22,test,joy
dia71_utt0,test,joy
dia71_utt1,test,neutral
dia71_utt2,test,joy
dia71_utt3,test,surprise
dia71_utt4,test,joy
dia71_utt5,test,surprise
dia71_utt6,test,surprise
dia71_utt7,test,neutral
dia71_utt8,test,neutral
dia71_utt9,test,neutral
dia71_utt10,test,neutral
dia71_utt11,test,neutral
dia71_utt12,test,joy
dia71_utt13,test,fear
dia72_utt0,test,neutral
dia72_utt1,test,joy
dia72_utt2,test,anger
dia72_utt3,test,anger
dia72_utt4,test,anger
dia72_utt5,test,anger
dia72_utt6,test,anger
dia72_utt7,test,anger
dia72_utt8,test,anger
dia72_utt9,test,anger
dia72_utt10,test,anger
dia72_utt11,test,anger
dia72_utt12,test,neutral
dia72_utt13,test,anger
dia72_utt14,test,neutral
dia72_utt15,test,neutral
dia72_utt16,test,surprise
dia73_utt0,test,fear
dia73_utt1,test,neutral
dia73_utt2,test,anger
dia73_utt3,test,neutral
dia73_utt4,test,neutral
dia73_utt5,test,neutral
dia73_utt6,test,neutral
dia73_utt7,test,joy
dia73_utt8,test,anger
dia73_utt9,test,neutral
dia73_utt10,test,anger
dia74_utt0,test,joy
dia74_utt1,test,neutral
dia74_utt2,test,neutral
dia74_utt3,test,neutral
dia74_utt4,test,neutral
dia75_utt0,test,neutral
dia75_utt1,test,neutral
dia75_utt2,test,neutral
dia75_utt3,test,neutral
dia75_utt4,test,anger
dia75_utt5,test,neutral
dia76_utt0,test,neutral
dia76_utt1,test,neutral
dia76_utt2,test,neutral
dia76_utt3,test,neutral
dia76_utt4,test,neutral
dia76_utt5,test,neutral
dia76_utt6,test,neutral
dia76_utt7,test,neutral
dia76_utt8,test,surprise
dia76_utt9,test,neutral
dia76_utt10,test,neutral
dia76_utt11,test,neutral
dia76_utt12,test,neutral
dia76_utt13,test,neutral
dia76_utt14,test,neutral
dia76_utt15,test,neutral
dia76_utt16,test,joy
dia76_utt17,test,neutral
dia76_utt18,test,joy
dia77_utt0,test,surprise
dia77_utt1,test,neutral
dia77_utt2,test,anger
dia77_utt3,test,anger
dia77_utt4,test,sadness
dia78_utt0,test,sadness
dia78_utt1,test,neutral
dia78_utt2,test,neutral
dia78_utt3,test,neutral
dia78_utt4,test,neutral
dia78_utt5,test,neutral
dia78_utt6,test,neutral
dia78_utt7,test,joy
dia78_utt8,test,joy
dia78_utt9,test,joy
dia79_utt0,test,neutral
dia79_utt1,test,neutral
dia80_utt0,test,anger
dia80_utt1,test,anger
dia80_utt2,test,disgust
dia80_utt3,test,anger
dia80_utt4,test,anger
dia80_utt5,test,neutral
dia80_utt6,test,neutral
dia80_utt7,test,anger
dia80_utt8,test,neutral
dia80_utt9,test,neutral
dia81_utt0,test,joy
dia81_utt1,test,neutral
dia82_utt0,test,neutral
dia83_utt0,test,neutral
dia83_utt1,test,neutral
dia83_utt2,test,neutral
dia83_utt3,test,neutral
dia83_utt4,test,joy
dia83_utt5,test,anger
dia83_utt6,test,surprise
dia83_utt7,test,sadness
dia83_utt8,test,neutral
dia83_utt9,test,sadness
dia83_utt10,test,anger
dia84_utt0,test,anger
dia84_utt1,test,anger
dia84_utt2,test,sadness
dia85_utt0,test,neutral
dia85_utt1,test,surprise
dia85_utt2,test,anger
dia85_utt3,test,anger
dia85_utt4,test,disgust
dia85_utt5,test,anger
dia86_utt0,test,neutral
dia86_utt1,test,neutral
dia86_utt2,test,neutral
dia86_utt3,test,neutral
dia86_utt4,test,neutral
dia86_utt5,test,disgust
dia86_utt6,test,joy
dia86_utt7,test,surprise
dia87_utt0,test,neutral
dia87_utt1,test,neutral
dia88_utt0,test,joy
dia88_utt1,test,joy
dia88_utt2,test,disgust
dia88_utt3,test,anger
dia88_utt4,test,neutral
dia88_utt5,test,neutral
dia88_utt6,test,anger
dia88_utt7,test,neutral
dia88_utt8,test,sadness
dia88_utt9,test,joy
dia88_utt10,test,neutral
dia88_utt11,test,surprise
dia88_utt12,test,joy
dia88_utt13,test,neutral
dia89_utt0,test,neutral
dia89_utt1,test,neutral
dia89_utt2,test,surprise
dia90_utt0,test,neutral
dia90_utt1,test,anger
dia90_utt2,test,surprise
dia90_utt3,test,sadness
dia90_utt4,test,sadness
dia90_utt5,test,sadness
dia91_utt0,test,neutral
dia92_utt0,test,joy
dia92_utt1,test,neutral
dia92_utt2,test,neutral
dia92_utt3,test,joy
dia92_utt4,test,joy
dia92_utt5,test,disgust
dia93_utt0,test,sadness
dia93_utt1,test,sadness
dia93_utt2,test,neutral
dia93_utt3,test,neutral
dia93_utt4,test,neutral
dia93_utt8,test,neutral
dia93_utt9,test,neutral
dia93_utt10,test,neutral
dia93_utt11,test,neutral
dia93_utt12,test,anger
dia93_utt13,test,neutral
dia93_utt14,test,neutral
dia93_utt15,test,neutral
dia94_utt0,test,surprise
dia94_utt1,test,neutral
dia94_utt2,test,neutral
dia95_utt0,test,surprise
dia95_utt1,test,joy
dia95_utt2,test,surprise
dia95_utt3,test,neutral
dia95_utt4,test,surprise
dia95_utt5,test,anger
dia95_utt6,test,neutral
dia95_utt7,test,joy
dia95_utt8,test,joy
dia95_utt9,test,anger
dia95_utt10,test,neutral
dia95_utt11,test,surprise
dia95_utt12,test,joy
dia95_utt13,test,joy
dia95_utt14,test,joy
dia95_utt15,test,joy
dia95_utt16,test,neutral
dia95_utt17,test,fear
dia95_utt18,test,neutral
dia95_utt19,test,joy
dia96_utt0,test,neutral
dia96_utt1,test,neutral
dia96_utt2,test,joy
dia96_utt3,test,disgust
dia96_utt4,test,joy
dia96_utt5,test,neutral
dia96_utt6,test,anger
dia96_utt7,test,disgust
dia96_utt8,test,neutral
dia96_utt9,test,anger
dia96_utt10,test,neutral
dia96_utt11,test,neutral
dia96_utt12,test,surprise
dia96_utt13,test,neutral
dia96_utt14,test,surprise
dia96_utt15,test,neutral
dia96_utt16,test,neutral
dia96_utt17,test,neutral
dia96_utt18,test,neutral
dia96_utt19,test,neutral
dia96_utt20,test,neutral
dia97_utt0,test,joy
dia97_utt1,test,joy
dia97_utt2,test,neutral
dia97_utt3,test,neutral
dia97_utt4,test,neutral
dia97_utt5,test,neutral
dia97_utt6,test,neutral
dia97_utt7,test,neutral
dia97_utt8,test,fear
dia97_utt9,test,neutral
dia97_utt10,test,neutral
dia97_utt11,test,joy
dia98_utt0,test,surprise
dia98_utt1,test,anger
dia98_utt2,test,surprise
dia98_utt3,test,anger
dia98_utt4,test,anger
dia98_utt5,test,anger
dia98_utt6,test,anger
dia98_utt7,test,anger
dia98_utt8,test,anger
dia98_utt9,test,neutral
dia98_utt10,test,neutral
dia98_utt11,test,neutral
dia99_utt0,test,neutral
dia99_utt1,test,neutral
dia99_utt2,test,neutral
dia99_utt3,test,neutral
dia99_utt4,test,neutral
dia99_utt5,test,neutral
dia99_utt6,test,neutral
dia99_utt7,test,neutral
dia99_utt8,test,neutral
dia99_utt9,test,fear
dia100_utt0,test,neutral
dia100_utt1,test,neutral
dia100_utt2,test,neutral
dia100_utt3,test,neutral
dia100_utt4,test,neutral
dia100_utt5,test,sadness
dia100_utt6,test,sadness
dia100_utt7,test,neutral
dia100_utt8,test,neutral
dia100_utt9,test,neutral
dia100_utt10,test,sadness
dia100_utt11,test,neutral
dia100_utt12,test,neutral
dia100_utt13,test,neutral
dia100_utt14,test,fear
dia100_utt15,test,fear
dia100_utt16,test,neutral
dia100_utt17,test,neutral
dia100_utt18,test,fear
dia100_utt19,test,sadness
dia101_utt0,test,joy
dia101_utt1,test,neutral
dia101_utt2,test,sadness
dia101_utt3,test,neutral
dia102_utt0,test,anger
dia102_utt1,test,neutral
dia102_utt2,test,surprise
dia102_utt3,test,neutral
dia102_utt4,test,anger
dia102_utt5,test,sadness
dia102_utt6,test,anger
dia102_utt7,test,sadness
dia102_utt8,test,neutral
dia102_utt9,test,joy
dia103_utt0,test,joy
dia103_utt1,test,neutral
dia103_utt2,test,fear
dia103_utt3,test,surprise
dia103_utt4,test,anger
dia103_utt5,test,surprise
dia104_utt0,test,joy
dia104_utt1,test,surprise
dia104_utt2,test,neutral
dia105_utt0,test,anger
dia105_utt1,test,fear
dia105_utt2,test,anger
dia106_utt0,test,anger
dia106_utt1,test,neutral
dia106_utt2,test,disgust
dia106_utt3,test,sadness
dia107_utt0,test,neutral
dia107_utt1,test,neutral
dia107_utt2,test,joy
dia107_utt3,test,sadness
dia107_utt4,test,neutral
dia107_utt5,test,joy
dia107_utt6,test,sadness
dia107_utt7,test,sadness
dia107_utt8,test,neutral
dia107_utt9,test,neutral
dia107_utt10,test,neutral
dia107_utt11,test,neutral
dia107_utt12,test,surprise
dia108_utt0,test,disgust
dia108_utt3,test,anger
dia108_utt4,test,anger
dia108_utt5,test,joy
dia108_utt6,test,joy
dia108_utt7,test,surprise
dia108_utt8,test,surprise
dia108_utt9,test,joy
dia109_utt0,test,joy
dia109_utt1,test,joy
dia109_utt2,test,anger
dia109_utt3,test,neutral
dia109_utt4,test,surprise
dia109_utt5,test,anger
dia109_utt6,test,neutral
dia109_utt7,test,surprise
dia110_utt0,test,surprise
dia110_utt1,test,neutral
dia110_utt2,test,neutral
dia110_utt3,test,surprise
dia110_utt4,test,joy
dia110_utt5,test,neutral
dia110_utt6,test,sadness
dia110_utt7,test,joy
dia110_utt8,test,disgust
dia111_utt0,test,neutral
dia111_utt1,test,neutral
dia111_utt2,test,joy
dia111_utt3,test,anger
dia111_utt4,test,sadness
dia111_utt5,test,anger
dia111_utt6,test,sadness
dia111_utt7,test,sadness
dia111_utt8,test,sadness
dia111_utt9,test,fear
dia111_utt10,test,anger
dia111_utt11,test,neutral
dia111_utt12,test,neutral
dia111_utt13,test,surprise
dia111_utt14,test,neutral
dia112_utt0,test,neutral
dia112_utt1,test,neutral
dia112_utt2,test,disgust
dia112_utt3,test,disgust
dia112_utt4,test,surprise
dia112_utt5,test,neutral
dia112_utt6,test,anger
dia112_utt7,test,anger
dia112_utt8,test,neutral
dia112_utt9,test,neutral
dia112_utt10,test,neutral
dia112_utt11,test,joy
dia112_utt12,test,surprise
dia112_utt13,test,surprise
dia112_utt14,test,surprise
dia112_utt15,test,neutral
dia112_utt16,test,joy
dia112_utt17,test,neutral
dia112_utt18,test,neutral
dia112_utt19,test,joy
dia112_utt20,test,joy
dia112_utt21,test,neutral
dia113_utt0,test,anger
dia113_utt1,test,surprise
dia113_utt2,test,joy
dia113_utt3,test,neutral
dia113_utt4,test,fear
dia113_utt5,test,surprise
dia113_utt6,test,anger
dia113_utt7,test,anger
dia113_utt8,test,anger
dia113_utt9,test,neutral
dia113_utt10,test,anger
dia113_utt11,test,neutral
dia113_utt12,test,surprise
dia113_utt13,test,anger
dia113_utt14,test,surprise
dia113_utt15,test,anger
dia113_utt16,test,neutral
dia114_utt0,test,neutral
dia114_utt1,test,neutral
dia114_utt2,test,surprise
dia114_utt3,test,neutral
dia114_utt4,test,neutral
dia114_utt5,test,joy
dia115_utt0,test,joy
dia115_utt1,test,neutral
dia115_utt2,test,anger
